code_region,region,departement,rang_vaccinal,date_debut_semaine,nb
27,BFC,25,2,2021-03-29,1708
27,BFC,25,1,2021-04-05,4438
27,BFC,25,2,2021-04-05,2484
27,BFC,25,1,2021-04-12,1760
27,BFC,25,2,2021-04-12,5413
27,BFC,25,1,2021-04-19,970
27,BFC,25,2,2021-04-19,8026
27,BFC,25,1,2021-04-26,606
27,BFC,25,2,2021-04-26,5991
84,ARA,26,1,2021-01-18,3396
84,ARA,26,1,2021-01-25,4127
84,ARA,26,2,2021-01-25,61
84,ARA,26,1,2021-02-01,3498
84,ARA,26,2,2021-02-01,1022
84,ARA,26,1,2021-02-08,3505
84,ARA,26,2,2021-02-08,1536
84,ARA,26,1,2021-02-15,1320
84,ARA,26,2,2021-02-15,3153
84,ARA,26,1,2021-02-22,1176
84,ARA,26,2,2021-02-22,3454
84,ARA,26,1,2021-03-01,7248
84,ARA,26,2,2021-03-01,3284
84,ARA,26,1,2021-03-08,4158
84,ARA,26,2,2021-03-08,2734
84,ARA,26,1,2021-03-15,7005
84,ARA,26,2,2021-03-15,955
84,ARA,26,1,2021-03-22,9175
84,ARA,26,2,2021-03-22,880
84,ARA,26,1,2021-03-29,7191
84,ARA,26,2,2021-03-29,4799
84,ARA,26,1,2021-04-05,5375
84,ARA,26,2,2021-04-05,4011
84,ARA,26,1,2021-04-12,2243
84,ARA,26,2,2021-04-12,7220
84,ARA,26,1,2021-04-19,349
84,ARA,26,2,2021-04-19,8587
84,ARA,26,1,2021-04-26,310
84,ARA,26,2,2021-04-26,6339
28,NOR,27,1,2021-01-18,3675
28,NOR,27,2,2021-01-18,11
28,NOR,27,1,2021-01-25,2870
28,NOR,27,2,2021-01-25,371
28,NOR,27,1,2021-02-01,1558
28,NOR,27,2,2021-02-01,1320
28,NOR,27,1,2021-02-08,1487
28,NOR,27,2,2021-02-08,1883
28,NOR,27,1,2021-02-15,1561
28,NOR,27,2,2021-02-15,3620
28,NOR,27,1,2021-02-22,2803
28,NOR,27,2,2021-02-22,2579
28,NOR,27,1,2021-03-01,4391
28,NOR,27,2,2021-03-01,1494
28,NOR,27,1,2021-03-08,8757
28,NOR,27,2,2021-03-08,1084
28,NOR,27,1,2021-03-15,8021
28,NOR,27,2,2021-03-15,952
28,NOR,27,1,2021-03-22,7505
28,NOR,27,2,2021-03-22,2316
28,NOR,27,1,2021-03-29,5595
28,NOR,27,2,2021-03-29,5034
28,NOR,27,1,2021-04-05,2078
28,NOR,27,2,2021-04-05,7941
28,NOR,27,1,2021-04-12,980
28,NOR,27,2,2021-04-12,7635
28,NOR,27,1,2021-04-19,1171
28,NOR,27,2,2021-04-19,7619
28,NOR,27,1,2021-04-26,621
28,NOR,27,2,2021-04-26,5966
24,CVL,28,1,2021-01-18,2667
24,CVL,28,2,2021-01-18,1
24,CVL,28,1,2021-01-25,2506
24,CVL,28,2,2021-01-25,157
24,CVL,28,1,2021-02-01,1955
24,CVL,28,2,2021-02-01,828
24,CVL,28,1,2021-02-08,1870
24,CVL,28,2,2021-02-08,1400
24,CVL,28,1,2021-02-15,1610
24,CVL,28,2,2021-02-15,2516
24,CVL,28,1,2021-02-22,1398
24,CVL,28,2,2021-02-22,2069
24,CVL,28,1,2021-03-01,2773
24,CVL,28,2,2021-03-01,1345
24,CVL,28,1,2021-03-08,3650
24,CVL,28,2,2021-03-08,1662
24,CVL,28,1,2021-03-15,3549
24,CVL,28,2,2021-03-15,1099
24,CVL,28,1,2021-03-22,3718
24,CVL,28,2,2021-03-22,1292
24,CVL,28,1,2021-03-29,5139
24,CVL,28,2,2021-03-29,2675
24,CVL,28,1,2021-04-05,4073
24,CVL,28,2,2021-04-05,2507
24,CVL,28,1,2021-04-12,2577
24,CVL,28,2,2021-04-12,3318
24,CVL,28,1,2021-04-19,83
24,CVL,28,2,2021-04-19,3925
24,CVL,28,1,2021-04-26,15
24,CVL,28,2,2021-04-26,4621
53,BRE,29,1,2021-01-18,2813
53,BRE,29,2,2021-01-18,1
53,BRE,29,1,2021-01-25,3186
53,BRE,29,2,2021-01-25,328
53,BRE,29,1,2021-02-01,2983
53,BRE,29,2,2021-02-01,1643
53,BRE,29,1,2021-02-08,3365
53,BRE,29,2,2021-02-08,1522
53,BRE,29,1,2021-02-15,3244
53,BRE,29,2,2021-02-15,3578
53,BRE,29,1,2021-02-22,5005
53,BRE,29,2,2021-02-22,3840
53,BRE,29,1,2021-03-01,6769
53,BRE,29,2,2021-03-01,3576
53,BRE,29,1,2021-03-08,7716
53,BRE,29,2,2021-03-08,3806
53,BRE,29,1,2021-03-15,8894
53,BRE,29,2,2021-03-15,2702
53,BRE,29,1,2021-03-22,10301
53,BRE,29,2,2021-03-22,3502
53,BRE,29,1,2021-03-29,12482
53,BRE,29,2,2021-03-29,5447
53,BRE,29,1,2021-04-05,10308
53,BRE,29,2,2021-04-05,5880
53,BRE,29,1,2021-04-12,4228
53,BRE,29,2,2021-04-12,7705
53,BRE,29,1,2021-04-19,3028
53,BRE,29,2,2021-04-19,10231
53,BRE,29,1,2021-04-26,1736
53,BRE,29,2,2021-04-26,12552
94,COR,2A,1,2021-01-18,1364
94,COR,2A,2,2021-01-18,2
94,COR,2A,1,2021-01-25,1575
94,COR,2A,2,2021-01-25,66
94,COR,2A,1,2021-02-01,1371
94,COR,2A,2,2021-02-01,319
94,COR,2A,1,2021-02-08,1056
94,COR,2A,2,2021-02-08,944
94,COR,2A,1,2021-02-15,1135
94,COR,2A,2,2021-02-15,1189
94,COR,2A,1,2021-02-22,444
94,COR,2A,2,2021-02-22,1409
94,COR,2A,1,2021-03-01,1603
94,COR,2A,2,2021-03-01,1273
94,COR,2A,1,2021-03-08,1854
94,COR,2A,2,2021-03-08,1015
94,COR,2A,1,2021-03-15,1995
94,COR,2A,2,2021-03-15,1185
94,COR,2A,1,2021-03-22,2031
94,COR,2A,2,2021-03-22,495
94,COR,2A,1,2021-03-29,1109
94,COR,2A,2,2021-03-29,2146
94,COR,2A,1,2021-04-05,920
94,COR,2A,2,2021-04-05,1889
94,COR,2A,1,2021-04-12,403
94,COR,2A,2,2021-04-12,1996
94,COR,2A,1,2021-04-19,199
94,COR,2A,2,2021-04-19,1751
94,COR,2A,1,2021-04-26,146
94,COR,2A,2,2021-04-26,1049
94,COR,2B,1,2021-01-18,2786
94,COR,2B,2,2021-01-18,6
94,COR,2B,1,2021-01-25,2405
94,COR,2B,2,2021-01-25,428
94,COR,2B,1,2021-02-01,2675
94,COR,2B,2,2021-02-01,848
94,COR,2B,1,2021-02-08,2265
94,COR,2B,2,2021-02-08,1757
94,COR,2B,1,2021-02-15,1069
94,COR,2B,2,2021-02-15,2367
94,COR,2B,1,2021-02-22,2364
94,COR,2B,2,2021-02-22,1757
94,COR,2B,1,2021-03-01,2474
94,COR,2B,2,2021-03-01,2429
94,COR,2B,1,2021-03-08,3022
94,COR,2B,2,2021-03-08,2220
94,COR,2B,1,2021-03-15,3686
94,COR,2B,2,2021-03-15,2113
94,COR,2B,1,2021-03-22,4902
94,COR,2B,2,2021-03-22,1536
94,COR,2B,1,2021-03-29,4701
94,COR,2B,2,2021-03-29,2306
94,COR,2B,1,2021-04-05,1984
94,COR,2B,2,2021-04-05,2716
94,COR,2B,1,2021-04-12,1206
94,COR,2B,2,2021-04-12,3802
94,COR,2B,1,2021-04-19,568
94,COR,2B,2,2021-04-19,4883
94,COR,2B,1,2021-04-26,58
94,COR,2B,2,2021-04-26,4649
76,OCC,30,1,2021-01-18,3347
76,OCC,30,2,2021-01-18,1
76,OCC,30,1,2021-01-25,3697
76,OCC,30,2,2021-01-25,922
76,OCC,30,1,2021-02-01,2823
76,OCC,30,2,2021-02-01,2024
76,OCC,30,1,2021-02-08,2965
76,OCC,30,2,2021-02-08,2561
76,OCC,30,1,2021-02-15,2804
76,OCC,30,2,2021-02-15,2627
76,OCC,30,1,2021-02-22,3635
76,OCC,30,2,2021-02-22,2773
76,OCC,30,1,2021-03-01,10730
76,OCC,30,2,2021-03-01,2615
76,OCC,30,1,2021-03-08,7895
76,OCC,30,2,2021-03-08,2725
76,OCC,30,1,2021-03-15,7814
76,OCC,30,2,2021-03-15,2434
76,OCC,30,1,2021-03-22,12714
76,OCC,30,2,2021-03-22,3330
76,OCC,30,1,2021-03-29,10705
76,OCC,30,2,2021-03-29,8022
76,OCC,30,1,2021-04-05,10973
76,OCC,30,2,2021-04-05,7182
76,OCC,30,1,2021-04-12,8582
76,OCC,30,2,2021-04-12,8024
76,OCC,30,1,2021-04-19,2252
76,OCC,30,2,2021-04-19,12520
76,OCC,30,1,2021-04-26,1437
76,OCC,30,2,2021-04-26,10110
76,OCC,31,1,2021-01-18,7267
76,OCC,31,2,2021-01-18,12
76,OCC,31,1,2021-01-25,6738
76,OCC,31,2,2021-01-25,1090
76,OCC,31,1,2021-02-01,5738
76,OCC,31,2,2021-02-01,2223
76,OCC,31,1,2021-02-08,6105
76,OCC,31,2,2021-02-08,2752
76,OCC,31,1,2021-02-15,2015
76,OCC,31,2,2021-02-15,7169
76,OCC,31,1,2021-02-22,2499
76,OCC,31,2,2021-02-22,6394
76,OCC,31,1,2021-03-01,7337
76,OCC,31,2,2021-03-01,5341
76,OCC,31,1,2021-03-08,5229
76,OCC,31,2,2021-03-08,5190
76,OCC,31,1,2021-03-15,9247
76,OCC,31,2,2021-03-15,1745
76,OCC,31,1,2021-03-22,12200
76,OCC,31,2,2021-03-22,1408
76,OCC,31,1,2021-03-29,19444
76,OCC,31,2,2021-03-29,1300
76,OCC,31,1,2021-04-05,11658
76,OCC,31,2,2021-04-05,3910
76,OCC,31,1,2021-04-12,6619
76,OCC,31,2,2021-04-12,9112
76,OCC,31,1,2021-04-19,1462
76,OCC,31,2,2021-04-19,14405
76,OCC,31,1,2021-04-26,784
76,OCC,31,2,2021-04-26,18227
76,OCC,32,1,2021-01-18,989
76,OCC,32,1,2021-01-25,1674
76,OCC,32,2,2021-01-25,20
76,OCC,32,1,2021-02-01,1390
76,OCC,32,2,2021-02-01,154
76,OCC,32,1,2021-02-08,1541
76,OCC,32,2,2021-02-08,134
76,OCC,32,1,2021-02-15,836
76,OCC,32,2,2021-02-15,901
76,OCC,32,1,2021-02-22,1403
76,OCC,32,2,2021-02-22,1645
76,OCC,32,1,2021-03-01,1064
76,OCC,32,2,2021-03-01,1375
76,OCC,32,1,2021-03-08,1500
76,OCC,32,2,2021-03-08,1478
76,OCC,32,1,2021-03-15,861
76,OCC,32,2,2021-03-15,787
76,OCC,32,1,2021-03-22,807
76,OCC,32,2,2021-03-22,1387
76,OCC,32,1,2021-03-29,1557
76,OCC,32,2,2021-03-29,810
76,OCC,32,1,2021-04-05,4584
76,OCC,32,2,2021-04-05,877
76,OCC,32,1,2021-04-12,1107
76,OCC,32,2,2021-04-12,858
76,OCC,32,1,2021-04-19,3
76,OCC,32,2,2021-04-19,795
76,OCC,32,1,2021-04-26,2
76,OCC,32,2,2021-04-26,1548
75,NAQ,33,1,2021-01-18,8485
75,NAQ,33,2,2021-01-18,43
75,NAQ,33,1,2021-01-25,9063
75,NAQ,33,2,2021-01-25,901
75,NAQ,33,1,2021-02-01,6574
75,NAQ,33,2,2021-02-01,2462
75,NAQ,33,1,2021-02-08,4977
75,NAQ,33,2,2021-02-08,3480
75,NAQ,33,1,2021-02-15,2706
75,NAQ,33,2,2021-02-15,7489
75,NAQ,33,1,2021-02-22,2522
75,NAQ,33,2,2021-02-22,8230
75,NAQ,33,1,2021-03-01,4906
75,NAQ,33,2,2021-03-01,7240
75,NAQ,33,1,2021-03-08,11075
75,NAQ,33,2,2021-03-08,4617
75,NAQ,33,1,2021-03-15,16540
75,NAQ,33,2,2021-03-15,1580
75,NAQ,33,1,2021-03-22,18941
75,NAQ,33,2,2021-03-22,1192
75,NAQ,33,1,2021-03-29,24230
75,NAQ,33,2,2021-03-29,4200
75,NAQ,33,1,2021-04-05,15779
75,NAQ,33,2,2021-04-05,9683
75,NAQ,33,1,2021-04-12,6673
75,NAQ,33,2,2021-04-12,16086
75,NAQ,33,1,2021-04-19,4286
75,NAQ,33,2,2021-04-19,17368
75,NAQ,33,1,2021-04-26,2132
75,NAQ,33,2,2021-04-26,18063
76,OCC,34,1,2021-01-18,5408
76,OCC,34,2,2021-01-18,8
76,OCC,34,1,2021-01-25,5949
76,OCC,34,2,2021-01-25,15
76,OCC,34,1,2021-02-01,5854
76,OCC,34,2,2021-02-01,767
76,OCC,34,1,2021-02-08,5248
76,OCC,34,2,2021-02-08,1696
76,OCC,34,1,2021-02-15,3070
76,OCC,34,2,2021-02-15,5867
76,OCC,34,1,2021-02-22,2406
76,OCC,34,2,2021-02-22,6129
76,OCC,34,1,2021-03-01,6471
76,OCC,34,2,2021-03-01,5643
76,OCC,34,1,2021-03-08,12393
76,OCC,34,2,2021-03-08,5063
76,OCC,34,1,2021-03-15,17070
76,OCC,34,2,2021-03-15,2161
76,OCC,34,1,2021-03-22,16265
76,OCC,34,2,2021-03-22,2069
76,OCC,34,1,2021-03-29,13927
76,OCC,34,2,2021-03-29,4198
76,OCC,34,1,2021-04-05,8119
76,OCC,34,2,2021-04-05,10973
76,OCC,34,1,2021-04-12,278
76,OCC,34,2,2021-04-12,16916
76,OCC,34,1,2021-04-19,73
76,OCC,34,2,2021-04-19,16490
76,OCC,34,1,2021-04-26,157
76,OCC,34,2,2021-04-26,13633
53,BRE,35,1,2021-01-18,7941
53,BRE,35,2,2021-01-18,17
53,BRE,35,1,2021-01-25,4450
53,BRE,35,2,2021-01-25,922
53,BRE,35,1,2021-02-01,3823
53,BRE,35,2,2021-02-01,2324
53,BRE,35,1,2021-02-08,2744
53,BRE,35,2,2021-02-08,3946
53,BRE,35,1,2021-02-15,3023
53,BRE,35,2,2021-02-15,5116
53,BRE,35,1,2021-02-22,5082
53,BRE,35,2,2021-02-22,3941
53,BRE,35,1,2021-03-01,5437
53,BRE,35,2,2021-03-01,3342
53,BRE,35,1,2021-03-08,7790
53,BRE,35,2,2021-03-08,2089
53,BRE,35,1,2021-03-15,9782
53,BRE,35,2,2021-03-15,1905
53,BRE,35,1,2021-03-22,8644
53,BRE,35,2,2021-03-22,3893
53,BRE,35,1,2021-03-29,10102
53,BRE,35,2,2021-03-29,5440
53,BRE,35,1,2021-04-05,10906
53,BRE,35,2,2021-04-05,6194
53,BRE,35,1,2021-04-12,7569
53,BRE,35,2,2021-04-12,9424
53,BRE,35,1,2021-04-19,3377
53,BRE,35,2,2021-04-19,10119
53,BRE,35,1,2021-04-26,1161
53,BRE,35,2,2021-04-26,9961
24,CVL,36,1,2021-01-18,2761
24,CVL,36,1,2021-01-25,2844
24,CVL,36,2,2021-01-25,80
24,CVL,36,1,2021-02-01,1614
24,CVL,36,2,2021-02-01,231
24,CVL,36,1,2021-02-08,1141
24,CVL,36,2,2021-02-08,835
24,CVL,36,1,2021-02-15,201
24,CVL,36,2,2021-02-15,2643
24,CVL,36,1,2021-02-22,392
24,CVL,36,2,2021-02-22,2657
24,CVL,36,1,2021-03-01,1896
24,CVL,36,2,2021-03-01,1505
24,CVL,36,1,2021-03-08,2378
24,CVL,36,2,2021-03-08,1108
24,CVL,36,1,2021-03-15,2723
24,CVL,36,2,2021-03-15,212
24,CVL,36,1,2021-03-22,3420
24,CVL,36,2,2021-03-22,331
24,CVL,36,1,2021-03-29,2680
24,CVL,36,2,2021-03-29,1216
24,CVL,36,1,2021-04-05,2411
24,CVL,36,2,2021-04-05,2035
24,CVL,36,1,2021-04-12,2231
24,CVL,36,2,2021-04-12,2670
24,CVL,36,1,2021-04-19,696
24,CVL,36,2,2021-04-19,3044
24,CVL,36,1,2021-04-26,426
24,CVL,36,2,2021-04-26,2467
24,CVL,37,1,2021-01-18,2772
24,CVL,37,2,2021-01-18,14
24,CVL,37,1,2021-01-25,2583
24,CVL,37,2,2021-01-25,396
24,CVL,37,1,2021-02-01,2315
24,CVL,37,2,2021-02-01,861
24,CVL,37,1,2021-02-08,2102
24,CVL,37,2,2021-02-08,1284
24,CVL,37,1,2021-02-15,2020
24,CVL,37,2,2021-02-15,2709
24,CVL,37,1,2021-02-22,1889
24,CVL,37,2,2021-02-22,2632
24,CVL,37,1,2021-03-01,3634
24,CVL,37,2,2021-03-01,2202
24,CVL,37,1,2021-03-08,3950
24,CVL,37,2,2021-03-08,2108
24,CVL,37,1,2021-03-15,4378
24,CVL,37,2,2021-03-15,1581
24,CVL,37,1,2021-03-22,6052
24,CVL,37,2,2021-03-22,1532
24,CVL,37,1,2021-03-29,7024
24,CVL,37,2,2021-03-29,2399
24,CVL,37,1,2021-04-05,4945
24,CVL,37,2,2021-04-05,3228
24,CVL,37,1,2021-04-12,2326
24,CVL,37,2,2021-04-12,4317
24,CVL,37,1,2021-04-19,691
24,CVL,37,2,2021-04-19,5934
24,CVL,37,1,2021-04-26,252
24,CVL,37,2,2021-04-26,6779
84,ARA,38,1,2021-01-18,4886
84,ARA,38,2,2021-01-18,6
84,ARA,38,1,2021-01-25,4021
84,ARA,38,2,2021-01-25,1035
84,ARA,38,1,2021-02-01,3513
84,ARA,38,2,2021-02-01,1926
84,ARA,38,1,2021-02-08,3538
84,ARA,38,2,2021-02-08,2968
84,ARA,38,1,2021-02-15,4229
84,ARA,38,2,2021-02-15,3584
84,ARA,38,1,2021-02-22,5716
84,ARA,38,2,2021-02-22,3607
84,ARA,38,1,2021-03-01,11006
84,ARA,38,2,2021-03-01,3447
84,ARA,38,1,2021-03-08,10105
84,ARA,38,2,2021-03-08,3791
84,ARA,38,1,2021-03-15,10537
84,ARA,38,2,2021-03-15,3769
84,ARA,38,1,2021-03-22,12368
84,ARA,38,2,2021-03-22,5297
84,ARA,38,1,2021-03-29,6997
84,ARA,38,2,2021-03-29,10030
84,ARA,38,1,2021-04-05,12168
84,ARA,38,2,2021-04-05,9458
84,ARA,38,1,2021-04-12,8372
84,ARA,38,2,2021-04-12,11153
84,ARA,38,1,2021-04-19,4159
84,ARA,38,2,2021-04-19,11204
84,ARA,38,1,2021-04-26,1705
84,ARA,38,2,2021-04-26,6568
27,BFC,39,1,2021-01-18,4268
27,BFC,39,2,2021-01-18,7
27,BFC,39,1,2021-01-25,3893
27,BFC,39,2,2021-01-25,640
27,BFC,39,1,2021-02-01,3086
27,BFC,39,2,2021-02-01,1606
27,BFC,39,1,2021-02-08,2080
27,BFC,39,2,2021-02-08,861
27,BFC,39,1,2021-02-15,288
27,BFC,39,2,2021-02-15,3596
27,BFC,39,1,2021-02-22,181
27,BFC,39,2,2021-02-22,4067
27,BFC,39,1,2021-03-01,2056
27,BFC,39,2,2021-03-01,3205
27,BFC,39,1,2021-03-08,2052
27,BFC,39,2,2021-03-08,2055
27,BFC,39,1,2021-03-15,2072
27,BFC,39,2,2021-03-15,218
27,BFC,39,1,2021-03-22,3147
27,BFC,39,2,2021-03-22,169
27,BFC,39,1,2021-03-29,2762
27,BFC,39,2,2021-03-29,1265
27,BFC,39,1,2021-04-05,3003
27,BFC,39,2,2021-04-05,1972
27,BFC,39,1,2021-04-12,1980
27,BFC,39,2,2021-04-12,2015
27,BFC,39,1,2021-04-19,1409
27,BFC,39,2,2021-04-19,3121
27,BFC,39,1,2021-04-26,1830
27,BFC,39,2,2021-04-26,2674
75,NAQ,40,1,2021-01-18,2743
75,NAQ,40,2,2021-01-18,15
75,NAQ,40,1,2021-01-25,2649
75,NAQ,40,2,2021-01-25,225
75,NAQ,40,1,2021-02-01,3614
75,NAQ,40,2,2021-02-01,675
75,NAQ,40,1,2021-02-08,3146
75,NAQ,40,2,2021-02-08,1113
75,NAQ,40,1,2021-02-15,445
75,NAQ,40,2,2021-02-15,2313
75,NAQ,40,1,2021-02-22,631
75,NAQ,40,2,2021-02-22,2368
75,NAQ,40,1,2021-03-01,1535
75,NAQ,40,2,2021-03-01,3373
75,NAQ,40,1,2021-03-08,2547
75,NAQ,40,2,2021-03-08,2615
75,NAQ,40,1,2021-03-15,5123
75,NAQ,40,2,2021-03-15,503
75,NAQ,40,1,2021-03-22,6619
75,NAQ,40,2,2021-03-22,710
75,NAQ,40,1,2021-03-29,5971
75,NAQ,40,2,2021-03-29,1252
75,NAQ,40,1,2021-04-05,5630
75,NAQ,40,2,2021-04-05,2003
75,NAQ,40,1,2021-04-12,4185
75,NAQ,40,2,2021-04-12,4838
75,NAQ,40,1,2021-04-19,565
75,NAQ,40,2,2021-04-19,5670
75,NAQ,40,1,2021-04-26,101
75,NAQ,40,2,2021-04-26,5434
24,CVL,41,1,2021-01-18,1541
24,CVL,41,2,2021-01-18,1
24,CVL,41,1,2021-01-25,1631
24,CVL,41,2,2021-01-25,2
24,CVL,41,1,2021-02-01,1525
24,CVL,41,2,2021-02-01,346
24,CVL,41,1,2021-02-08,1836
24,CVL,41,2,2021-02-08,353
24,CVL,41,1,2021-02-15,1568
24,CVL,41,2,2021-02-15,1398
24,CVL,41,1,2021-02-22,1474
24,CVL,41,2,2021-02-22,1522
24,CVL,41,1,2021-03-01,2846
24,CVL,41,2,2021-03-01,1499
24,CVL,41,1,2021-03-08,3486
24,CVL,41,2,2021-03-08,1675
24,CVL,41,1,2021-03-15,3608
24,CVL,41,2,2021-03-15,1339
24,CVL,41,1,2021-03-22,4210
24,CVL,41,2,2021-03-22,1477
24,CVL,41,1,2021-03-29,4082
24,CVL,41,2,2021-03-29,2002
24,CVL,41,1,2021-04-05,4986
24,CVL,41,2,2021-04-05,3340
24,CVL,41,1,2021-04-12,890
24,CVL,41,2,2021-04-12,3597
24,CVL,41,1,2021-04-19,700
24,CVL,41,2,2021-04-19,4294
24,CVL,41,1,2021-04-26,51
24,CVL,41,2,2021-04-26,3728
84,ARA,42,1,2021-01-18,8401
84,ARA,42,2,2021-01-18,10
84,ARA,42,1,2021-01-25,7667
84,ARA,42,2,2021-01-25,810
84,ARA,42,1,2021-02-01,4288
84,ARA,42,2,2021-02-01,3533
84,ARA,42,1,2021-02-08,4987
84,ARA,42,2,2021-02-08,4517
84,ARA,42,1,2021-02-15,2463
84,ARA,42,2,2021-02-15,7181
84,ARA,42,1,2021-02-22,3741
84,ARA,42,2,2021-02-22,6490
84,ARA,42,1,2021-03-01,7807
84,ARA,42,2,2021-03-01,3803
84,ARA,42,1,2021-03-08,8161
84,ARA,42,2,2021-03-08,2259
84,ARA,42,1,2021-03-15,9556
84,ARA,42,2,2021-03-15,2174
84,ARA,42,1,2021-03-22,11058
84,ARA,42,2,2021-03-22,3576
84,ARA,42,1,2021-03-29,10119
84,ARA,42,2,2021-03-29,5922
84,ARA,42,1,2021-04-05,7649
84,ARA,42,2,2021-04-05,6700
84,ARA,42,1,2021-04-12,5342
84,ARA,42,2,2021-04-12,9193
84,ARA,42,1,2021-04-19,5056
84,ARA,42,2,2021-04-19,10863
84,ARA,42,1,2021-04-26,4853
84,ARA,42,2,2021-04-26,10027
84,ARA,43,1,2021-01-18,1676
84,ARA,43,1,2021-01-25,2868
84,ARA,43,2,2021-01-25,63
84,ARA,43,1,2021-02-01,2482
84,ARA,43,2,2021-02-01,272
84,ARA,43,1,2021-02-08,2986
84,ARA,43,2,2021-02-08,736
84,ARA,43,1,2021-02-15,179
84,ARA,43,2,2021-02-15,1613
84,ARA,43,1,2021-02-22,85
84,ARA,43,2,2021-02-22,2811
84,ARA,43,1,2021-03-01,1290
84,ARA,43,2,2021-03-01,2489
84,ARA,43,1,2021-03-08,2372
84,ARA,43,2,2021-03-08,2229
84,ARA,43,1,2021-03-15,3450
84,ARA,43,2,2021-03-15,191
84,ARA,43,1,2021-03-22,5628
84,ARA,43,2,2021-03-22,119
84,ARA,43,1,2021-03-29,4610
84,ARA,43,2,2021-03-29,1170
84,ARA,43,1,2021-04-05,2418
84,ARA,43,2,2021-04-05,2191
84,ARA,43,1,2021-04-12,2367
84,ARA,43,2,2021-04-12,3382
84,ARA,43,1,2021-04-19,504
84,ARA,43,2,2021-04-19,6051
84,ARA,43,1,2021-04-26,156
84,ARA,43,2,2021-04-26,4482
52,PDL,44,1,2021-01-18,6216
52,PDL,44,2,2021-01-18,15
52,PDL,44,1,2021-01-25,4901
52,PDL,44,2,2021-01-25,1161
52,PDL,44,1,2021-02-01,4054
52,PDL,44,2,2021-02-01,3623
52,PDL,44,1,2021-02-08,3624
52,PDL,44,2,2021-02-08,2637
52,PDL,44,1,2021-02-15,3039
52,PDL,44,2,2021-02-15,5706
52,PDL,44,1,2021-02-22,3885
52,PDL,44,2,2021-02-22,4492
52,PDL,44,1,2021-03-01,7019
52,PDL,44,2,2021-03-01,3986
52,PDL,44,1,2021-03-08,7620
52,PDL,44,2,2021-03-08,3290
52,PDL,44,1,2021-03-15,9539
52,PDL,44,2,2021-03-15,1412
52,PDL,44,1,2021-03-22,10129
52,PDL,44,2,2021-03-22,2235
52,PDL,44,1,2021-03-29,12969
52,PDL,44,2,2021-03-29,4475
52,PDL,44,1,2021-04-05,14610
52,PDL,44,2,2021-04-05,6383
52,PDL,44,1,2021-04-12,10619
52,PDL,44,2,2021-04-12,9703
52,PDL,44,1,2021-04-19,5569
52,PDL,44,2,2021-04-19,11922
52,PDL,44,1,2021-04-26,3075
52,PDL,44,2,2021-04-26,13939
24,CVL,45,1,2021-01-18,3855
24,CVL,45,2,2021-01-18,16
24,CVL,45,1,2021-01-25,3195
24,CVL,45,2,2021-01-25,300
24,CVL,45,1,2021-02-01,2912
24,CVL,45,2,2021-02-01,928
24,CVL,45,1,2021-02-08,3293
24,CVL,45,2,2021-02-08,849
24,CVL,45,1,2021-02-15,3270
24,CVL,45,2,2021-02-15,3655
24,CVL,45,1,2021-02-22,2894
24,CVL,45,2,2021-02-22,3545
24,CVL,45,1,2021-03-01,3589
24,CVL,45,2,2021-03-01,2659
24,CVL,45,1,2021-03-08,3723
24,CVL,45,2,2021-03-08,3144
24,CVL,45,1,2021-03-15,4318
24,CVL,45,2,2021-03-15,3036
24,CVL,45,1,2021-03-22,7970
24,CVL,45,2,2021-03-22,2471
24,CVL,45,1,2021-03-29,8390
24,CVL,45,2,2021-03-29,2303
24,CVL,45,1,2021-04-05,4437
24,CVL,45,2,2021-04-05,2948
24,CVL,45,1,2021-04-12,571
24,CVL,45,2,2021-04-12,4329
24,CVL,45,1,2021-04-19,397
24,CVL,45,2,2021-04-19,7787
24,CVL,45,1,2021-04-26,64
24,CVL,45,2,2021-04-26,8031
76,OCC,46,1,2021-01-18,1116
76,OCC,46,1,2021-01-25,1177
76,OCC,46,2,2021-01-25,16
76,OCC,46,1,2021-02-01,983
76,OCC,46,2,2021-02-01,352
76,OCC,46,1,2021-02-08,1147
76,OCC,46,2,2021-02-08,594
76,OCC,46,1,2021-02-15,1030
76,OCC,46,2,2021-02-15,1047
76,OCC,46,1,2021-02-22,988
76,OCC,46,2,2021-02-22,1273
76,OCC,46,1,2021-03-01,2048
76,OCC,46,2,2021-03-01,1024
76,OCC,46,1,2021-03-08,2480
76,OCC,46,2,2021-03-08,1069
76,OCC,46,1,2021-03-15,2965
76,OCC,46,2,2021-03-15,836
76,OCC,46,1,2021-03-22,2610
76,OCC,46,2,2021-03-22,997
76,OCC,46,1,2021-03-29,2650
76,OCC,46,2,2021-03-29,1731
76,OCC,46,1,2021-04-05,2035
76,OCC,46,2,2021-04-05,2167
76,OCC,46,1,2021-04-12,2331
76,OCC,46,2,2021-04-12,3100
76,OCC,46,1,2021-04-19,2142
76,OCC,46,2,2021-04-19,2645
76,OCC,46,1,2021-04-26,1507
76,OCC,46,2,2021-04-26,2294
75,NAQ,47,1,2021-01-18,2329
75,NAQ,47,2,2021-01-18,1
75,NAQ,47,1,2021-01-25,2275
75,NAQ,47,2,2021-01-25,153
75,NAQ,47,1,2021-02-01,1674
75,NAQ,47,2,2021-02-01,674
75,NAQ,47,1,2021-02-08,1225
